[2026-07-23T18:03:16.734Z] MUD daemon started, listening on localhost:9999
[2026-07-23T18:03:16.744Z] CLI server listening on localhost:9999
[2026-07-23T18:03:17.654Z] Connected to MUD server
[2026-07-23T18:03:18.652Z] Sending character name: dummy
[2026-07-23T18:03:20.160Z] Sending confirmation Y
[2026-07-23T18:04:25.341Z] Auto-answering password retype
[2026-07-23T18:04:25.444Z] Auto-answering password retype
[2026-07-23T18:04:25.547Z] Auto-answering password retype
[2026-07-23T18:04:25.650Z] Auto-answering password retype
[2026-07-23T18:04:25.754Z] Auto-answering password retype
[2026-07-23T18:04:25.857Z] Auto-answering password retype
[2026-07-23T18:04:25.960Z] Auto-answering password retype
[2026-07-23T18:04:26.063Z] Auto-answering password retype
[2026-07-23T18:04:26.167Z] Auto-answering password retype
[2026-07-23T18:04:26.270Z] Auto-answering password retype
[2026-07-23T18:04:26.373Z] Auto-answering password retype
[2026-07-23T18:04:26.476Z] Auto-answering password retype
[2026-07-23T18:04:26.580Z] Auto-answering password retype
[2026-07-23T18:04:26.683Z] Auto-answering password retype
[2026-07-23T18:04:26.786Z] Auto-answering password retype
[2026-07-23T18:04:26.889Z] Auto-answering password retype
[2026-07-23T18:04:26.992Z] Auto-answering password retype
[2026-07-23T18:04:27.096Z] Auto-answering password retype
[2026-07-23T18:04:27.199Z] Auto-answering password retype
[2026-07-23T18:04:27.302Z] Auto-answering password retype
[2026-07-23T18:04:27.405Z] Auto-answering password retype
[2026-07-23T18:04:27.509Z] Auto-answering password retype
[2026-07-23T18:04:27.612Z] Auto-answering password retype
[2026-07-23T18:04:27.715Z] Auto-answering password retype
[2026-07-23T18:04:27.818Z] Auto-answering password retype
[2026-07-23T18:04:27.921Z] Auto-answering password retype
[2026-07-23T18:04:28.011Z] Auto-answering password retype
[2026-07-23T18:04:28.114Z] Auto-answering password retype
[2026-07-23T18:04:28.128Z] Auto-answering password retype
[2026-07-23T18:04:28.231Z] Auto-answering password retype
[2026-07-23T18:04:28.334Z] Auto-answering password retype
[2026-07-23T18:04:28.436Z] Auto-answering password retype
[2026-07-23T18:04:28.540Z] Auto-answering password retype
[2026-07-23T18:04:28.642Z] Auto-answering password retype
[2026-07-23T18:04:28.746Z] Auto-answering password retype
[2026-07-23T18:04:28.849Z] Auto-answering password retype
[2026-07-23T18:04:28.951Z] Auto-answering password retype
[2026-07-23T18:04:29.054Z] Auto-answering password retype
[2026-07-23T18:04:29.158Z] Auto-answering password retype
[2026-07-23T18:04:29.261Z] Auto-answering password retype
[2026-07-23T18:04:29.363Z] Auto-answering password retype
[2026-07-23T18:04:29.466Z] Auto-answering password retype
[2026-07-23T18:04:29.569Z] Auto-answering password retype
[2026-07-23T18:04:29.672Z] Auto-answering password retype
[2026-07-23T18:04:29.776Z] Auto-answering password retype
[2026-07-23T18:04:29.878Z] Auto-answering password retype
[2026-07-23T18:04:29.981Z] Auto-answering password retype
[2026-07-23T18:04:30.084Z] Auto-answering password retype
[2026-07-23T18:04:30.187Z] Auto-answering password retype
[2026-07-23T18:04:30.290Z] Auto-answering password retype
[2026-07-23T18:04:30.393Z] Auto-answering password retype
[2026-07-23T18:04:30.496Z] Auto-answering password retype
[2026-07-23T18:04:30.599Z] Auto-answering password retype
[2026-07-23T18:04:30.702Z] Auto-answering password retype
[2026-07-23T18:04:30.805Z] Auto-answering password retype
[2026-07-23T18:04:30.910Z] Auto-answering password retype
[2026-07-23T18:04:31.011Z] Auto-answering password retype
[2026-07-23T18:04:31.114Z] Auto-answering password retype
[2026-07-23T18:04:31.217Z] Auto-answering password retype
[2026-07-23T18:04:31.320Z] Auto-answering password retype
[2026-07-23T18:04:31.423Z] Auto-answering password retype
[2026-07-23T18:04:31.526Z] Auto-answering password retype
[2026-07-23T18:04:31.629Z] Auto-answering password retype
[2026-07-23T18:04:31.731Z] Auto-answering password retype
[2026-07-23T18:04:31.835Z] Auto-answering password retype
[2026-07-23T18:04:31.938Z] Auto-answering password retype
[2026-07-23T18:04:32.041Z] Auto-answering password retype
[2026-07-23T18:04:32.144Z] Auto-answering password retype
[2026-07-23T18:04:32.246Z] Auto-answering password retype
[2026-07-23T18:04:32.349Z] Auto-answering password retype
[2026-07-23T18:04:32.453Z] Auto-answering password retype
[2026-07-23T18:04:32.555Z] Auto-answering password retype
[2026-07-23T18:04:32.658Z] Auto-answering password retype
[2026-07-23T18:04:32.761Z] Auto-answering password retype
[2026-07-23T18:04:32.864Z] Auto-answering password retype
[2026-07-23T18:04:32.967Z] Auto-answering password retype
[2026-07-23T18:04:33.070Z] Auto-answering password retype
[2026-07-23T18:04:33.173Z] Auto-answering password retype
[2026-07-23T18:04:33.276Z] Auto-answering password retype
[2026-07-23T18:04:33.379Z] Auto-answering password retype
[2026-07-23T18:04:33.482Z] Auto-answering password retype
[2026-07-23T18:04:33.585Z] Auto-answering password retype
[2026-07-23T18:04:33.688Z] Auto-answering password retype
[2026-07-23T18:04:33.795Z] Auto-answering password retype
[2026-07-23T18:04:33.894Z] Auto-answering password retype
[2026-07-23T18:04:33.997Z] Auto-answering password retype
[2026-07-23T18:04:34.100Z] Auto-answering password retype
[2026-07-23T18:04:34.203Z] Auto-answering password retype
[2026-07-23T18:04:34.306Z] Auto-answering password retype
[2026-07-23T18:04:34.409Z] Auto-answering password retype
[2026-07-23T18:04:34.512Z] Auto-answering password retype
[2026-07-23T18:04:34.614Z] Auto-answering password retype
[2026-07-23T18:04:34.718Z] Auto-answering password retype
[2026-07-23T18:04:34.821Z] Auto-answering password retype
[2026-07-23T18:04:34.924Z] Auto-answering password retype
[2026-07-23T18:04:35.027Z] Auto-answering password retype
[2026-07-23T18:04:35.130Z] Auto-answering password retype
[2026-07-23T18:04:35.233Z] Auto-answering password retype
[2026-07-23T18:04:35.336Z] Auto-answering password retype
[2026-07-23T18:04:35.439Z] Auto-answering password retype
[2026-07-23T18:04:35.541Z] Auto-answering password retype
[2026-07-23T18:04:35.646Z] Auto-answering password retype
[2026-07-23T18:04:35.748Z] Auto-answering password retype
[2026-07-23T18:04:35.850Z] Auto-answering password retype
[2026-07-23T18:04:35.954Z] Auto-answering password retype
[2026-07-23T18:04:36.059Z] Auto-answering password retype
[2026-07-23T18:04:36.164Z] Auto-answering password retype
[2026-07-23T18:04:36.270Z] Auto-answering password retype
[2026-07-23T18:04:36.375Z] Auto-answering password retype
[2026-07-23T18:04:36.480Z] Auto-answering password retype
[2026-07-23T18:04:36.585Z] Auto-answering password retype
[2026-07-23T18:04:36.690Z] Auto-answering password retype
[2026-07-23T18:04:36.796Z] Auto-answering password retype
[2026-07-23T18:04:36.901Z] Auto-answering password retype
[2026-07-23T18:04:37.006Z] Auto-answering password retype
[2026-07-23T18:04:37.111Z] Auto-answering password retype
[2026-07-23T18:04:37.216Z] Auto-answering password retype
[2026-07-23T18:04:37.321Z] Auto-answering password retype
[2026-07-23T18:04:37.427Z] Auto-answering password retype
[2026-07-23T18:04:37.531Z] Auto-answering password retype
[2026-07-23T18:04:37.637Z] Auto-answering password retype
[2026-07-23T18:04:37.742Z] Auto-answering password retype
[2026-07-23T18:04:37.849Z] Auto-answering password retype
[2026-07-23T18:04:37.952Z] Auto-answering password retype
[2026-07-23T18:04:38.057Z] Auto-answering password retype
[2026-07-23T18:04:38.162Z] Auto-answering password retype
[2026-07-23T18:04:38.268Z] Auto-answering password retype
[2026-07-23T18:04:38.373Z] Auto-answering password retype
[2026-07-23T18:04:38.478Z] Auto-answering password retype
[2026-07-23T18:04:38.583Z] Auto-answering password retype
[2026-07-23T18:04:38.688Z] Auto-answering password retype
[2026-07-23T18:04:38.793Z] Auto-answering password retype
[2026-07-23T18:04:38.899Z] Auto-answering password retype
[2026-07-23T18:04:39.004Z] Auto-answering password retype
[2026-07-23T18:04:39.109Z] Auto-answering password retype
[2026-07-23T18:04:39.214Z] Auto-answering password retype
[2026-07-23T18:04:39.319Z] Auto-answering password retype
[2026-07-23T18:04:39.424Z] Auto-answering password retype
[2026-07-23T18:04:39.530Z] Auto-answering password retype
[2026-07-23T18:04:39.635Z] Auto-answering password retype
[2026-07-23T18:04:39.740Z] Auto-answering password retype
[2026-07-23T18:04:39.845Z] Auto-answering password retype
[2026-07-23T18:04:39.950Z] Auto-answering password retype
[2026-07-23T18:04:40.058Z] Auto-answering password retype
[2026-07-23T18:04:40.160Z] Auto-answering password retype
[2026-07-23T18:04:40.266Z] Auto-answering password retype
[2026-07-23T18:04:40.371Z] Auto-answering password retype
[2026-07-23T18:04:40.476Z] Auto-answering password retype
[2026-07-23T18:04:40.581Z] Auto-answering password retype
[2026-07-23T18:04:40.686Z] Auto-answering password retype
[2026-07-23T18:04:40.791Z] Auto-answering password retype
[2026-07-23T18:04:40.897Z] Auto-answering password retype
[2026-07-23T18:04:41.002Z] Auto-answering password retype
[2026-07-23T18:04:41.107Z] Auto-answering password retype
[2026-07-23T18:04:41.212Z] Auto-answering password retype
[2026-07-23T18:04:41.317Z] Auto-answering password retype
[2026-07-23T18:04:41.422Z] Auto-answering password retype
[2026-07-23T18:04:41.528Z] Auto-answering password retype
[2026-07-23T18:04:41.633Z] Auto-answering password retype
[2026-07-23T18:04:41.738Z] Auto-answering password retype
[2026-07-23T18:04:41.843Z] Auto-answering password retype
[2026-07-23T18:04:41.952Z] Auto-answering password retype
[2026-07-23T18:04:42.053Z] Auto-answering password retype
[2026-07-23T18:04:42.158Z] Auto-answering password retype
[2026-07-23T18:04:42.263Z] Auto-answering password retype
[2026-07-23T18:04:42.369Z] Auto-answering password retype
[2026-07-23T18:04:42.474Z] Auto-answering password retype
[2026-07-23T18:04:42.579Z] Auto-answering password retype
[2026-07-23T18:04:42.684Z] Auto-answering password retype
[2026-07-23T18:04:42.787Z] Auto-answering password retype
[2026-07-23T18:04:42.890Z] Auto-answering password retype
[2026-07-23T18:04:42.993Z] Auto-answering password retype
[2026-07-23T18:04:43.096Z] Auto-answering password retype
[2026-07-23T18:04:43.199Z] Auto-answering password retype
[2026-07-23T18:04:43.302Z] Auto-answering password retype
[2026-07-23T18:04:43.405Z] Auto-answering password retype
[2026-07-23T18:04:43.508Z] Auto-answering password retype
[2026-07-23T18:04:43.611Z] Auto-answering password retype
[2026-07-23T18:04:43.714Z] Auto-answering password retype
[2026-07-23T18:04:43.817Z] Auto-answering password retype
[2026-07-23T18:04:43.920Z] Auto-answering password retype
[2026-07-23T18:04:44.023Z] Auto-answering password retype
[2026-07-23T18:04:44.126Z] Auto-answering password retype
[2026-07-23T18:04:44.230Z] Auto-answering password retype
[2026-07-23T18:04:44.332Z] Auto-answering password retype
[2026-07-23T18:04:44.435Z] Auto-answering password retype
[2026-07-23T18:04:44.538Z] Auto-answering password retype
[2026-07-23T18:04:44.641Z] Auto-answering password retype
[2026-07-23T18:04:44.744Z] Auto-answering password retype
[2026-07-23T18:04:44.848Z] Auto-answering password retype
[2026-07-23T18:04:44.950Z] Auto-answering password retype
[2026-07-23T18:04:45.053Z] Auto-answering password retype
[2026-07-23T18:04:45.156Z] Auto-answering password retype
[2026-07-23T18:04:45.259Z] Auto-answering password retype
[2026-07-23T18:04:45.362Z] Auto-answering password retype
[2026-07-23T18:04:45.465Z] Auto-answering password retype
[2026-07-23T18:04:45.568Z] Auto-answering password retype
[2026-07-23T18:04:45.671Z] Auto-answering password retype
[2026-07-23T18:04:45.774Z] Auto-answering password retype
[2026-07-23T18:04:45.877Z] Auto-answering password retype
[2026-07-23T18:04:45.980Z] Auto-answering password retype
[2026-07-23T18:04:46.083Z] Auto-answering password retype
[2026-07-23T18:04:46.186Z] Auto-answering password retype
[2026-07-23T18:04:46.289Z] Auto-answering password retype
[2026-07-23T18:04:46.392Z] Auto-answering password retype
[2026-07-23T18:04:46.496Z] Auto-answering password retype
[2026-07-23T18:04:46.598Z] Auto-answering password retype
[2026-07-23T18:04:46.701Z] Auto-answering password retype
[2026-07-23T18:04:46.804Z] Auto-answering password retype
[2026-07-23T18:04:46.907Z] Auto-answering password retype
[2026-07-23T18:04:47.010Z] Auto-answering password retype
[2026-07-23T18:04:47.113Z] Auto-answering password retype
[2026-07-23T18:04:47.216Z] Auto-answering password retype
[2026-07-23T18:04:47.320Z] Auto-answering password retype
[2026-07-23T18:04:47.422Z] Auto-answering password retype
[2026-07-23T18:04:47.525Z] Auto-answering password retype
[2026-07-23T18:04:47.628Z] Auto-answering password retype
[2026-07-23T18:04:47.732Z] Auto-answering password retype
[2026-07-23T18:04:47.835Z] Auto-answering password retype
[2026-07-23T18:04:47.938Z] Auto-answering password retype
[2026-07-23T18:04:48.040Z] Auto-answering password retype
[2026-07-23T18:04:48.143Z] Auto-answering password retype
[2026-07-23T18:04:48.246Z] Auto-answering password retype
[2026-07-23T18:04:48.351Z] Auto-answering password retype
[2026-07-23T18:04:48.453Z] Auto-answering password retype
[2026-07-23T18:04:48.556Z] Auto-answering password retype
[2026-07-23T18:04:48.659Z] Auto-answering password retype
[2026-07-23T18:04:48.762Z] Auto-answering password retype
[2026-07-23T18:04:48.864Z] Auto-answering password retype
[2026-07-23T18:04:48.968Z] Auto-answering password retype
[2026-07-23T18:04:49.070Z] Auto-answering password retype
[2026-07-23T18:04:49.174Z] Auto-answering password retype
[2026-07-23T18:04:49.277Z] Auto-answering password retype
[2026-07-23T18:04:49.380Z] Auto-answering password retype
[2026-07-23T18:04:49.483Z] Auto-answering password retype
[2026-07-23T18:04:49.586Z] Auto-answering password retype
[2026-07-23T18:04:49.689Z] Auto-answering password retype
[2026-07-23T18:04:49.792Z] Auto-answering password retype
[2026-07-23T18:04:49.895Z] Auto-answering password retype
[2026-07-23T18:04:49.998Z] Auto-answering password retype
[2026-07-23T18:04:50.101Z] Auto-answering password retype
[2026-07-23T18:04:50.204Z] Auto-answering password retype
[2026-07-23T18:04:50.307Z] Auto-answering password retype
[2026-07-23T18:04:50.410Z] Auto-answering password retype
[2026-07-23T18:04:50.513Z] Auto-answering password retype
[2026-07-23T18:04:50.616Z] Auto-answering password retype
[2026-07-23T18:04:50.719Z] Auto-answering password retype
[2026-07-23T18:04:50.822Z] Auto-answering password retype
[2026-07-23T18:04:50.925Z] Auto-answering password retype
[2026-07-23T18:04:51.028Z] Auto-answering password retype
[2026-07-23T18:04:51.131Z] Auto-answering password retype
[2026-07-23T18:04:51.234Z] Auto-answering password retype
[2026-07-23T18:04:51.337Z] Auto-answering password retype
[2026-07-23T18:04:51.441Z] Auto-answering password retype
[2026-07-23T18:04:51.543Z] Auto-answering password retype
[2026-07-23T18:04:51.646Z] Auto-answering password retype
[2026-07-23T18:04:51.749Z] Auto-answering password retype
[2026-07-23T18:04:51.852Z] Auto-answering password retype
[2026-07-23T18:04:51.955Z] Auto-answering password retype
[2026-07-23T18:04:52.059Z] Auto-answering password retype
[2026-07-23T18:04:52.161Z] Auto-answering password retype
[2026-07-23T18:04:52.264Z] Auto-answering password retype
[2026-07-23T18:04:52.367Z] Auto-answering password retype
[2026-07-23T18:04:52.470Z] Auto-answering password retype
[2026-07-23T18:04:52.573Z] Auto-answering password retype
[2026-07-23T18:04:52.678Z] Auto-answering password retype
[2026-07-23T18:04:52.783Z] Auto-answering password retype
[2026-07-23T18:04:52.888Z] Auto-answering password retype
[2026-07-23T18:04:52.993Z] Auto-answering password retype
[2026-07-23T18:04:53.098Z] Auto-answering password retype
[2026-07-23T18:04:53.202Z] Auto-answering password retype
[2026-07-23T18:04:53.307Z] Auto-answering password retype
[2026-07-23T18:04:53.412Z] Auto-answering password retype
[2026-07-23T18:04:53.516Z] Auto-answering password retype
[2026-07-23T18:04:53.622Z] Auto-answering password retype
[2026-07-23T18:04:53.726Z] Auto-answering password retype
[2026-07-23T18:04:53.831Z] Auto-answering password retype
[2026-07-23T18:04:53.937Z] Auto-answering password retype
[2026-07-23T18:04:54.042Z] Auto-answering password retype
[2026-07-23T18:04:54.145Z] Auto-answering password retype
[2026-07-23T18:04:54.250Z] Auto-answering password retype
[2026-07-23T18:04:54.355Z] Auto-answering password retype
[2026-07-23T18:04:54.459Z] Auto-answering password retype
[2026-07-23T18:04:54.564Z] Auto-answering password retype
[2026-07-23T18:04:54.669Z] Auto-answering password retype
[2026-07-23T18:04:54.773Z] Auto-answering password retype
[2026-07-23T18:04:54.878Z] Auto-answering password retype
