[2026-07-23T03:39:07.598Z] MUD daemon started, listening on localhost:9999
[2026-07-23T03:39:07.604Z] CLI server listening on localhost:9999
[2026-07-23T03:39:09.834Z] Connected to MUD server
[2026-07-23T03:39:10.838Z] Sending character name: dummy
[2026-07-23T03:39:12.350Z] Sending confirmation Y
[2026-07-23T03:40:06.839Z] Auto-answering password retype
[2026-07-23T03:40:06.939Z] Auto-answering password retype
[2026-07-23T03:40:07.039Z] Auto-answering password retype
[2026-07-23T03:40:07.139Z] Auto-answering password retype
[2026-07-23T03:40:07.239Z] Auto-answering password retype
[2026-07-23T03:40:07.339Z] Auto-answering password retype
[2026-07-23T03:40:07.439Z] Auto-answering password retype
[2026-07-23T03:40:07.539Z] Auto-answering password retype
[2026-07-23T03:40:07.639Z] Auto-answering password retype
[2026-07-23T03:40:07.739Z] Auto-answering password retype
[2026-07-23T03:40:07.839Z] Auto-answering password retype
[2026-07-23T03:40:07.939Z] Auto-answering password retype
[2026-07-23T03:40:08.039Z] Auto-answering password retype
[2026-07-23T03:40:08.139Z] Auto-answering password retype
[2026-07-23T03:40:08.239Z] Auto-answering password retype
[2026-07-23T03:40:08.339Z] Auto-answering password retype
[2026-07-23T03:40:08.439Z] Auto-answering password retype
[2026-07-23T03:40:08.539Z] Auto-answering password retype
[2026-07-23T03:40:08.639Z] Auto-answering password retype
[2026-07-23T03:40:08.739Z] Auto-answering password retype
[2026-07-23T03:40:08.839Z] Auto-answering password retype
[2026-07-23T03:40:08.939Z] Auto-answering password retype
[2026-07-23T03:40:09.039Z] Auto-answering password retype
[2026-07-23T03:40:09.139Z] Auto-answering password retype
[2026-07-23T03:40:09.239Z] Auto-answering password retype
[2026-07-23T03:40:09.339Z] Auto-answering password retype
[2026-07-23T03:40:09.439Z] Auto-answering password retype
[2026-07-23T03:40:09.539Z] Auto-answering password retype
[2026-07-23T03:40:09.639Z] Auto-answering password retype
[2026-07-23T03:40:09.739Z] Auto-answering password retype
[2026-07-23T03:40:09.839Z] Auto-answering password retype
[2026-07-23T03:40:09.939Z] Auto-answering password retype
[2026-07-23T03:40:10.039Z] Auto-answering password retype
[2026-07-23T03:40:10.139Z] Auto-answering password retype
[2026-07-23T03:40:10.239Z] Auto-answering password retype
[2026-07-23T03:40:10.339Z] Auto-answering password retype
[2026-07-23T03:40:10.439Z] Auto-answering password retype
[2026-07-23T03:40:10.539Z] Auto-answering password retype
[2026-07-23T03:40:10.639Z] Auto-answering password retype
[2026-07-23T03:40:10.739Z] Auto-answering password retype
[2026-07-23T03:40:10.839Z] Auto-answering password retype
[2026-07-23T03:40:10.939Z] Auto-answering password retype
[2026-07-23T03:40:11.039Z] Auto-answering password retype
[2026-07-23T03:40:11.139Z] Auto-answering password retype
[2026-07-23T03:40:11.238Z] Auto-answering password retype
[2026-07-23T03:40:11.339Z] Auto-answering password retype
[2026-07-23T03:40:11.438Z] Auto-answering password retype
[2026-07-23T03:40:11.539Z] Auto-answering password retype
[2026-07-23T03:40:11.639Z] Auto-answering password retype
[2026-07-23T03:40:11.739Z] Auto-answering password retype
[2026-07-23T03:40:11.838Z] Auto-answering password retype
[2026-07-23T03:40:11.938Z] Auto-answering password retype
[2026-07-23T03:40:12.038Z] Auto-answering password retype
[2026-07-23T03:40:12.139Z] Auto-answering password retype
[2026-07-23T03:40:12.238Z] Auto-answering password retype
[2026-07-23T03:40:12.338Z] Auto-answering password retype
[2026-07-23T03:40:12.439Z] Auto-answering password retype
[2026-07-23T03:40:12.538Z] Auto-answering password retype
[2026-07-23T03:40:12.638Z] Auto-answering password retype
[2026-07-23T03:40:12.738Z] Auto-answering password retype
[2026-07-23T03:40:12.838Z] Auto-answering password retype
[2026-07-23T03:40:12.938Z] Auto-answering password retype
[2026-07-23T03:40:13.038Z] Auto-answering password retype
[2026-07-23T03:40:13.138Z] Auto-answering password retype
[2026-07-23T03:40:13.238Z] Auto-answering password retype
[2026-07-23T03:40:13.338Z] Auto-answering password retype
[2026-07-23T03:40:13.438Z] Auto-answering password retype
[2026-07-23T03:40:13.538Z] Auto-answering password retype
[2026-07-23T03:40:13.638Z] Auto-answering password retype
[2026-07-23T03:40:13.738Z] Auto-answering password retype
[2026-07-23T03:40:13.838Z] Auto-answering password retype
[2026-07-23T03:40:13.938Z] Auto-answering password retype
[2026-07-23T03:40:14.039Z] Auto-answering password retype
[2026-07-23T03:40:14.138Z] Auto-answering password retype
[2026-07-23T03:40:14.238Z] Auto-answering password retype
[2026-07-23T03:40:14.338Z] Auto-answering password retype
[2026-07-23T03:40:14.437Z] Auto-answering password retype
[2026-07-23T03:40:14.538Z] Auto-answering password retype
[2026-07-23T03:40:14.638Z] Auto-answering password retype
[2026-07-23T03:40:14.738Z] Auto-answering password retype
[2026-07-23T03:40:14.838Z] Auto-answering password retype
[2026-07-23T03:40:14.937Z] Auto-answering password retype
[2026-07-23T03:40:15.038Z] Auto-answering password retype
[2026-07-23T03:40:15.137Z] Auto-answering password retype
[2026-07-23T03:40:15.237Z] Auto-answering password retype
[2026-07-23T03:40:15.338Z] Auto-answering password retype
[2026-07-23T03:40:15.437Z] Auto-answering password retype
[2026-07-23T03:40:15.538Z] Auto-answering password retype
[2026-07-23T03:40:15.637Z] Auto-answering password retype
[2026-07-23T03:40:15.738Z] Auto-answering password retype
[2026-07-23T03:40:15.838Z] Auto-answering password retype
[2026-07-23T03:40:15.937Z] Auto-answering password retype
[2026-07-23T03:40:16.038Z] Auto-answering password retype
[2026-07-23T03:40:16.137Z] Auto-answering password retype
[2026-07-23T03:40:16.237Z] Auto-answering password retype
[2026-07-23T03:40:16.338Z] Auto-answering password retype
[2026-07-23T03:40:16.438Z] Auto-answering password retype
[2026-07-23T03:40:16.537Z] Auto-answering password retype
[2026-07-23T03:40:16.638Z] Auto-answering password retype
[2026-07-23T03:40:16.738Z] Auto-answering password retype
[2026-07-23T03:40:16.837Z] Auto-answering password retype
[2026-07-23T03:40:16.937Z] Auto-answering password retype
[2026-07-23T03:40:17.037Z] Auto-answering password retype
[2026-07-23T03:40:17.137Z] Auto-answering password retype
[2026-07-23T03:40:17.237Z] Auto-answering password retype
[2026-07-23T03:40:17.337Z] Auto-answering password retype
[2026-07-23T03:40:17.437Z] Auto-answering password retype
[2026-07-23T03:40:17.537Z] Auto-answering password retype
[2026-07-23T03:40:17.637Z] Auto-answering password retype
[2026-07-23T03:40:17.737Z] Auto-answering password retype
[2026-07-23T03:40:17.837Z] Auto-answering password retype
[2026-07-23T03:40:17.937Z] Auto-answering password retype
[2026-07-23T03:40:18.037Z] Auto-answering password retype
[2026-07-23T03:40:18.137Z] Auto-answering password retype
[2026-07-23T03:40:18.237Z] Auto-answering password retype
[2026-07-23T03:40:18.337Z] Auto-answering password retype
[2026-07-23T03:40:18.437Z] Auto-answering password retype
[2026-07-23T03:40:18.537Z] Auto-answering password retype
[2026-07-23T03:40:18.637Z] Auto-answering password retype
[2026-07-23T03:40:18.737Z] Auto-answering password retype
[2026-07-23T03:40:18.837Z] Auto-answering password retype
[2026-07-23T03:40:18.937Z] Auto-answering password retype
[2026-07-23T03:40:19.037Z] Auto-answering password retype
[2026-07-23T03:40:19.137Z] Auto-answering password retype
[2026-07-23T03:40:19.237Z] Auto-answering password retype
[2026-07-23T03:40:19.336Z] Auto-answering password retype
[2026-07-23T03:40:19.436Z] Auto-answering password retype
[2026-07-23T03:40:19.536Z] Auto-answering password retype
[2026-07-23T03:40:19.636Z] Auto-answering password retype
[2026-07-23T03:40:19.736Z] Auto-answering password retype
[2026-07-23T03:40:19.836Z] Auto-answering password retype
[2026-07-23T03:40:19.936Z] Auto-answering password retype
[2026-07-23T03:40:20.036Z] Auto-answering password retype
[2026-07-23T03:40:20.136Z] Auto-answering password retype
[2026-07-23T03:40:20.236Z] Auto-answering password retype
[2026-07-23T03:40:20.336Z] Auto-answering password retype
[2026-07-23T03:40:20.436Z] Auto-answering password retype
[2026-07-23T03:40:20.536Z] Auto-answering password retype
[2026-07-23T03:40:20.636Z] Auto-answering password retype
[2026-07-23T03:40:20.736Z] Auto-answering password retype
[2026-07-23T03:40:20.836Z] Auto-answering password retype
[2026-07-23T03:40:20.936Z] Auto-answering password retype
[2026-07-23T03:40:21.036Z] Auto-answering password retype
[2026-07-23T03:40:21.136Z] Auto-answering password retype
[2026-07-23T03:40:21.236Z] Auto-answering password retype
[2026-07-23T03:40:21.336Z] Auto-answering password retype
[2026-07-23T03:40:21.436Z] Auto-answering password retype
[2026-07-23T03:40:21.536Z] Auto-answering password retype
[2026-07-23T03:40:21.636Z] Auto-answering password retype
[2026-07-23T03:40:21.736Z] Auto-answering password retype
[2026-07-23T03:40:21.836Z] Auto-answering password retype
[2026-07-23T03:40:21.936Z] Auto-answering password retype
[2026-07-23T03:40:22.036Z] Auto-answering password retype
[2026-07-23T03:40:22.136Z] Auto-answering password retype
[2026-07-23T03:40:22.235Z] Auto-answering password retype
[2026-07-23T03:40:22.336Z] Auto-answering password retype
[2026-07-23T03:40:22.436Z] Auto-answering password retype
[2026-07-23T03:40:22.539Z] Auto-answering password retype
[2026-07-23T03:40:22.639Z] Auto-answering password retype
[2026-07-23T03:40:22.739Z] Auto-answering password retype
[2026-07-23T03:40:22.839Z] Auto-answering password retype
[2026-07-23T03:40:22.939Z] Auto-answering password retype
[2026-07-23T03:40:23.039Z] Auto-answering password retype
[2026-07-23T03:40:23.139Z] Auto-answering password retype
[2026-07-23T03:40:23.239Z] Auto-answering password retype
[2026-07-23T03:40:23.339Z] Auto-answering password retype
[2026-07-23T03:40:23.439Z] Auto-answering password retype
[2026-07-23T03:40:23.539Z] Auto-answering password retype
[2026-07-23T03:40:23.639Z] Auto-answering password retype
[2026-07-23T03:40:23.739Z] Auto-answering password retype
[2026-07-23T03:40:23.839Z] Auto-answering password retype
[2026-07-23T03:40:23.939Z] Auto-answering password retype
[2026-07-23T03:40:24.039Z] Auto-answering password retype
[2026-07-23T03:40:24.140Z] Auto-answering password retype
[2026-07-23T03:40:24.240Z] Auto-answering password retype
[2026-07-23T03:40:24.339Z] Auto-answering password retype
[2026-07-23T03:40:24.439Z] Auto-answering password retype
[2026-07-23T03:40:24.539Z] Auto-answering password retype
[2026-07-23T03:40:24.639Z] Auto-answering password retype
[2026-07-23T03:40:24.740Z] Auto-answering password retype
[2026-07-23T03:40:24.840Z] Auto-answering password retype
[2026-07-23T03:40:24.939Z] Auto-answering password retype
[2026-07-23T03:40:25.039Z] Auto-answering password retype
[2026-07-23T03:40:25.140Z] Auto-answering password retype
[2026-07-23T03:40:25.240Z] Auto-answering password retype
[2026-07-23T03:40:25.340Z] Auto-answering password retype
[2026-07-23T03:40:25.440Z] Auto-answering password retype
[2026-07-23T03:40:25.540Z] Auto-answering password retype
[2026-07-23T03:40:25.640Z] Auto-answering password retype
[2026-07-23T03:40:25.740Z] Auto-answering password retype
[2026-07-23T03:40:25.840Z] Auto-answering password retype
[2026-07-23T03:40:25.940Z] Auto-answering password retype
[2026-07-23T03:40:26.040Z] Auto-answering password retype
[2026-07-23T03:40:26.140Z] Auto-answering password retype
[2026-07-23T03:40:26.240Z] Auto-answering password retype
[2026-07-23T03:40:26.340Z] Auto-answering password retype
[2026-07-23T03:40:26.440Z] Auto-answering password retype
[2026-07-23T03:40:26.540Z] Auto-answering password retype
[2026-07-23T03:40:26.640Z] Auto-answering password retype
[2026-07-23T03:40:26.740Z] Auto-answering password retype
[2026-07-23T03:40:26.840Z] Auto-answering password retype
[2026-07-23T03:40:26.940Z] Auto-answering password retype
[2026-07-23T03:40:27.040Z] Auto-answering password retype
[2026-07-23T03:40:27.140Z] Auto-answering password retype
[2026-07-23T03:40:27.240Z] Auto-answering password retype
[2026-07-23T03:40:27.340Z] Auto-answering password retype
[2026-07-23T03:40:27.440Z] Auto-answering password retype
[2026-07-23T03:40:27.540Z] Auto-answering password retype
[2026-07-23T03:40:27.640Z] Auto-answering password retype
[2026-07-23T03:40:27.740Z] Auto-answering password retype
[2026-07-23T03:40:27.840Z] Auto-answering password retype
[2026-07-23T03:40:27.940Z] Auto-answering password retype
[2026-07-23T03:40:28.040Z] Auto-answering password retype
[2026-07-23T03:40:28.140Z] Auto-answering password retype
[2026-07-23T03:40:28.240Z] Auto-answering password retype
[2026-07-23T03:40:28.340Z] Auto-answering password retype
[2026-07-23T03:40:28.440Z] Auto-answering password retype
[2026-07-23T03:40:28.540Z] Auto-answering password retype
[2026-07-23T03:40:28.640Z] Auto-answering password retype
[2026-07-23T03:40:28.740Z] Auto-answering password retype
[2026-07-23T03:40:28.840Z] Auto-answering password retype
[2026-07-23T03:40:28.940Z] Auto-answering password retype
[2026-07-23T03:40:29.040Z] Auto-answering password retype
[2026-07-23T03:40:29.140Z] Auto-answering password retype
[2026-07-23T03:40:29.241Z] Auto-answering password retype
[2026-07-23T03:40:29.340Z] Auto-answering password retype
[2026-07-23T03:40:29.440Z] Auto-answering password retype
[2026-07-23T03:40:29.540Z] Auto-answering password retype
[2026-07-23T03:40:29.640Z] Auto-answering password retype
[2026-07-23T03:40:29.740Z] Auto-answering password retype
[2026-07-23T03:40:29.840Z] Auto-answering password retype
[2026-07-23T03:40:29.940Z] Auto-answering password retype
[2026-07-23T03:40:30.040Z] Auto-answering password retype
[2026-07-23T03:40:30.140Z] Auto-answering password retype
[2026-07-23T03:40:30.240Z] Auto-answering password retype
[2026-07-23T03:40:30.340Z] Auto-answering password retype
[2026-07-23T03:40:30.440Z] Auto-answering password retype
[2026-07-23T03:40:30.540Z] Auto-answering password retype
[2026-07-23T03:40:30.640Z] Auto-answering password retype
[2026-07-23T03:40:30.740Z] Auto-answering password retype
[2026-07-23T03:40:30.840Z] Auto-answering password retype
[2026-07-23T03:40:30.940Z] Auto-answering password retype
[2026-07-23T03:40:31.040Z] Auto-answering password retype
[2026-07-23T03:40:31.140Z] Auto-answering password retype
[2026-07-23T03:40:31.240Z] Auto-answering password retype
[2026-07-23T03:40:31.340Z] Auto-answering password retype
[2026-07-23T03:40:31.440Z] Auto-answering password retype
[2026-07-23T03:40:31.540Z] Auto-answering password retype
[2026-07-23T03:40:31.640Z] Auto-answering password retype
[2026-07-23T03:40:31.740Z] Auto-answering password retype
[2026-07-23T03:40:31.840Z] Auto-answering password retype
[2026-07-23T03:40:31.940Z] Auto-answering password retype
[2026-07-23T03:40:32.040Z] Auto-answering password retype
[2026-07-23T03:40:32.140Z] Auto-answering password retype
[2026-07-23T03:40:32.240Z] Auto-answering password retype
[2026-07-23T03:40:32.340Z] Auto-answering password retype
[2026-07-23T03:40:32.440Z] Auto-answering password retype
[2026-07-23T03:40:32.540Z] Auto-answering password retype
[2026-07-23T03:40:32.640Z] Auto-answering password retype
[2026-07-23T03:40:32.740Z] Auto-answering password retype
[2026-07-23T03:40:32.840Z] Auto-answering password retype
[2026-07-23T03:40:32.940Z] Auto-answering password retype
[2026-07-23T03:40:33.040Z] Auto-answering password retype
[2026-07-23T03:40:33.140Z] Auto-answering password retype
[2026-07-23T03:40:33.240Z] Auto-answering password retype
[2026-07-23T03:40:33.340Z] Auto-answering password retype
[2026-07-23T03:40:33.439Z] Auto-answering password retype
[2026-07-23T03:40:33.540Z] Auto-answering password retype
[2026-07-23T03:40:33.640Z] Auto-answering password retype
[2026-07-23T03:40:33.739Z] Auto-answering password retype
[2026-07-23T03:40:33.840Z] Auto-answering password retype
[2026-07-23T03:40:33.939Z] Auto-answering password retype
[2026-07-23T03:40:34.039Z] Auto-answering password retype
[2026-07-23T03:40:34.140Z] Auto-answering password retype
[2026-07-23T03:40:34.239Z] Auto-answering password retype
[2026-07-23T03:40:34.339Z] Auto-answering password retype
[2026-07-23T03:40:34.439Z] Auto-answering password retype
[2026-07-23T03:40:34.539Z] Auto-answering password retype
[2026-07-23T03:40:34.639Z] Auto-answering password retype
[2026-07-23T03:40:34.739Z] Auto-answering password retype
[2026-07-23T03:40:34.839Z] Auto-answering password retype
[2026-07-23T03:40:34.939Z] Auto-answering password retype
[2026-07-23T03:40:35.039Z] Auto-answering password retype
[2026-07-23T03:40:35.139Z] Auto-answering password retype
[2026-07-23T03:40:35.239Z] Auto-answering password retype
[2026-07-23T03:40:35.339Z] Auto-answering password retype
[2026-07-23T03:40:35.439Z] Auto-answering password retype
